Event_ID,Province,Year,Month,Event_Type,Intensity,CO2_Equivalent_Mt
EV_000483,Bagmati,2022,May,Crop Burning,5,1.74
EV_000487,Bagmati,2021,July,Construction,5,3.17
EV_000496,Bagmati,2026,January,Construction,5,4.37
EV_000504,Bagmati,2025,September,Forest Fire,5,0.77
EV_000513,Bagmati,2026,December,Forest Fire,5,3.02
EV_000516,Bagmati,2021,December,Dust Storm,5,4.51
EV_000521,Bagmati,2021,September,Construction,5,4.99
EV_000524,Bagmati,2019,May,Forest Fire,5,4.23
EV_000530,Bagmati,2022,March,Crop Burning,5,4.26
EV_000531,Bagmati,2019,January,Factory Emission,5,4.37
EV_000532,Bagmati,2021,September,Construction,5,4.62
EV_000534,Bagmati,2023,August,Factory Emission,5,1.99
EV_000537,Bagmati,2020,October,Forest Fire,5,0.2
EV_000538,Bagmati,2020,August,Crop Burning,5,4.64
EV_000539,Bagmati,2019,December,Factory Emission,5,1.47
EV_000541,Bagmati,2023,November,Forest Fire,5,0.84
EV_000542,Bagmati,2023,December,Crop Burning,5,4.27
EV_000545,Bagmati,2026,March,Dust Storm,5,2.3
EV_000547,Bagmati,2026,April,Construction,5,1.11
EV_000549,Bagmati,2026,July,Crop Burning,5,0.3
EV_000553,Bagmati,2021,March,Dust Storm,5,0.6
EV_000559,Bagmati,2019,November,Forest Fire,5,1.58
EV_000563,Bagmati,2019,May,Construction,5,0.29
EV_000565,Bagmati,2021,October,Dust Storm,5,1.48
EV_000566,Bagmati,2020,January,Crop Burning,5,2.93
EV_000569,Bagmati,2024,April,Dust Storm,5,4.48
EV_000576,Bagmati,2021,March,Dust Storm,5,4.28
EV_000590,Bagmati,2023,November,Factory Emission,5,4.03
EV_000599,Bagmati,2022,November,Forest Fire,5,3.59
EV_000602,Bagmati,2023,July,Construction,5,1.61
EV_000609,Bagmati,2023,October,Crop Burning,5,1.35
EV_000613,Bagmati,2023,February,Dust Storm,5,3.22
EV_000614,Bagmati,2019,March,Dust Storm,5,4.1
EV_000620,Bagmati,2026,September,Crop Burning,5,4.41
EV_000622,Bagmati,2019,December,Forest Fire,5,3.25
EV_000635,Bagmati,2022,January,Factory Emission,5,4.14
EV_000636,Bagmati,2020,June,Forest Fire,5,0.85
EV_000637,Bagmati,2025,April,Crop Burning,5,4.45
EV_000641,Bagmati,2020,March,Factory Emission,5,3.48
EV_000642,Bagmati,2026,February,Forest Fire,5,1.74
EV_000643,Bagmati,2020,March,Crop Burning,5,0.48
EV_000644,Bagmati,2025,February,Construction,5,4.17
EV_000647,Bagmati,2022,June,Crop Burning,5,2.68
EV_000655,Bagmati,2020,March,Factory Emission,5,4.47
EV_000664,Bagmati,2022,May,Crop Burning,5,2.47
EV_000671,Bagmati,2020,December,Forest Fire,5,2.12
EV_000679,Bagmati,2023,November,Crop Burning,5,4.43
EV_000680,Bagmati,2024,July,Construction,5,1.46
EV_000682,Bagmati,2021,February,Factory Emission,5,4.24
EV_000683,Bagmati,2021,February,Forest Fire,5,3.97
EV_000684,Bagmati,2023,February,Crop Burning,5,1.28
EV_000685,Bagmati,2019,June,Dust Storm,5,2.84
EV_000686,Bagmati,2023,May,Dust Storm,5,3.99
EV_000687,Bagmati,2026,October,Forest Fire,5,2.21
EV_000690,Bagmati,2025,September,Construction,5,4.67
EV_000691,Bagmati,2024,September,Factory Emission,5,4.55
EV_000699,Bagmati,2026,June,Crop Burning,5,0.32
EV_000702,Bagmati,2021,November,Forest Fire,5,2.67
EV_000705,Bagmati,2026,July,Dust Storm,5,4.35
EV_000710,Bagmati,2019,January,Construction,5,0.74
EV_000728,Bagmati,2024,November,Crop Burning,5,4.05
EV_000731,Bagmati,2023,October,Factory Emission,5,0.72
EV_034726,Bagmati,2020,May,Forest Fire,5,3.54
EV_066791,Bagmati,2026,January,Forest Fire,5,2.51
EV_080377,Bagmati,2020,October,Crop Burning,5,4.66
EV_098028,Bagmati,2024,February,Crop Burning,5,1.74
EV_033469,Bagmati,2021,April,Crop Burning,5,4.05
EV_068407,Bagmati,2020,June,Factory Emission,5,2.02
EV_039289,Bagmati,2026,April,Crop Burning,5,3.12
EV_003116,Bagmati,2026,June,Forest Fire,5,2.95
EV_036330,Bagmati,2026,December,Factory Emission,5,1.85
EV_011359,Bagmati,2025,December,Crop Burning,5,0.23
EV_099191,Bagmati,2024,September,Construction,5,4.06
EV_048712,Bagmati,2026,October,Forest Fire,5,1.48
EV_077468,Bagmati,2024,June,Factory Emission,5,1.56
EV_095723,Bagmati,2020,February,Forest Fire,5,2.85
EV_049698,Bagmati,2024,May,Construction,5,1.55
EV_090881,Bagmati,2023,December,Forest Fire,5,2.37
EV_075523,Bagmati,2025,February,Crop Burning,5,0.86
EV_078799,Bagmati,2021,April,Factory Emission,5,4.64
EV_073957,Bagmati,2021,August,Dust Storm,5,2.61
EV_045887,Bagmati,2024,April,Factory Emission,5,4.24
EV_044200,Bagmati,2023,May,Factory Emission,5,4.2
EV_059409,Bagmati,2026,January,Factory Emission,5,4.55
EV_029672,Bagmati,2019,February,Factory Emission,5,0.72
EV_064834,Bagmati,2023,July,Crop Burning,5,0.19
EV_072492,Bagmati,2019,October,Construction,5,1.36
EV_097746,Bagmati,2026,June,Construction,5,3.45
EV_065636,Bagmati,2026,November,Factory Emission,5,2.67
EV_016409,Bagmati,2021,May,Crop Burning,5,2.24
EV_060275,Bagmati,2022,December,Construction,5,3.62
EV_093301,Bagmati,2021,December,Factory Emission,5,2.04
EV_056513,Bagmati,2022,April,Construction,5,0.96
EV_006234,Bagmati,2019,July,Factory Emission,5,1.84
EV_068992,Bagmati,2024,May,Crop Burning,5,0.74
EV_080773,Bagmati,2020,August,Crop Burning,5,2.67
EV_094606,Bagmati,2022,March,Factory Emission,5,3.7
EV_083334,Bagmati,2020,October,Construction,5,2.25
EV_013341,Bagmati,2024,November,Forest Fire,5,4.23
EV_025357,Bagmati,2021,September,Factory Emission,5,2.68
EV_065819,Bagmati,2025,December,Construction,5,0.2
EV_073980,Bagmati,2024,September,Construction,5,4.67
EV_070938,Bagmati,2025,July,Dust Storm,5,4.08
EV_036703,Bagmati,2022,January,Factory Emission,5,0.76
EV_075054,Bagmati,2019,January,Factory Emission,5,4.12
EV_020457,Bagmati,2025,May,Construction,5,4.49
EV_068557,Bagmati,2025,August,Construction,5,3.35
EV_051154,Bagmati,2022,November,Dust Storm,5,2.81
EV_012079,Bagmati,2025,August,Crop Burning,5,1.45
EV_075326,Bagmati,2022,May,Dust Storm,5,0.84
EV_062631,Bagmati,2024,December,Forest Fire,5,4.12
EV_007503,Bagmati,2021,August,Crop Burning,5,3.69
EV_027131,Bagmati,2025,July,Dust Storm,5,1.79
EV_063383,Bagmati,2020,November,Factory Emission,5,2.91
EV_002615,Bagmati,2020,February,Crop Burning,5,1.86
EV_088441,Bagmati,2026,November,Forest Fire,5,4.1
EV_048444,Bagmati,2025,April,Forest Fire,5,2.1
EV_081746,Bagmati,2023,June,Dust Storm,5,1.36
EV_072395,Bagmati,2022,December,Crop Burning,5,3.73
EV_006083,Bagmati,2024,November,Factory Emission,5,1.2
EV_018580,Bagmati,2022,September,Dust Storm,5,4.13
EV_062723,Bagmati,2019,September,Forest Fire,5,4.45
EV_026826,Bagmati,2026,October,Forest Fire,5,0.93
EV_077832,Bagmati,2020,November,Crop Burning,5,1.34
EV_043950,Bagmati,2019,May,Dust Storm,5,2.44
EV_026811,Bagmati,2019,September,Dust Storm,5,2.31
EV_092308,Bagmati,2024,January,Dust Storm,5,3.31
EV_042640,Bagmati,2024,November,Crop Burning,5,3.98
EV_063952,Bagmati,2021,June,Construction,5,0.33
EV_062908,Bagmati,2020,March,Dust Storm,5,4.09
EV_040730,Bagmati,2023,August,Factory Emission,5,2.37
EV_018798,Bagmati,2020,March,Forest Fire,5,1.76
EV_007154,Bagmati,2026,February,Factory Emission,5,0.26
EV_066075,Bagmati,2019,June,Forest Fire,5,4.58
EV_070496,Bagmati,2025,August,Construction,5,3.64
EV_030301,Bagmati,2020,November,Factory Emission,5,2.45
EV_060056,Bagmati,2024,September,Construction,5,0.6
EV_020952,Bagmati,2019,May,Forest Fire,5,0.67
EV_060165,Bagmati,2026,March,Forest Fire,5,4.24
EV_062987,Bagmati,2021,September,Forest Fire,5,1.44
EV_030726,Bagmati,2025,July,Factory Emission,5,3.77
EV_084381,Bagmati,2025,March,Forest Fire,5,0.74
EV_081127,Bagmati,2020,July,Construction,5,2.58
EV_055912,Bagmati,2019,October,Forest Fire,5,1.57
EV_080528,Bagmati,2024,September,Crop Burning,5,3.28
EV_091265,Bagmati,2021,May,Construction,5,0.78
EV_028423,Bagmati,2020,November,Forest Fire,5,3.24
EV_028319,Bagmati,2026,May,Construction,5,2.85
EV_070746,Bagmati,2024,March,Dust Storm,5,3.32
EV_098546,Bagmati,2023,May,Crop Burning,5,1.46
EV_064918,Bagmati,2019,February,Crop Burning,5,3.57
EV_091890,Bagmati,2022,September,Crop Burning,5,0.27
EV_096203,Bagmati,2026,December,Dust Storm,5,4.81
EV_011700,Bagmati,2024,September,Dust Storm,5,1.04
EV_058091,Bagmati,2025,May,Forest Fire,5,0.19
EV_043830,Bagmati,2024,July,Construction,5,1.86
EV_004393,Bagmati,2021,February,Construction,5,1.17
EV_042072,Bagmati,2026,March,Crop Burning,5,3.4
EV_063300,Bagmati,2022,December,Forest Fire,5,1.97
EV_035952,Bagmati,2026,May,Crop Burning,5,3.82
EV_076894,Bagmati,2025,June,Dust Storm,5,4.61
EV_002940,Bagmati,2026,May,Forest Fire,5,1.75
EV_048940,Bagmati,2020,February,Forest Fire,5,3.11
EV_053107,Bagmati,2025,May,Crop Burning,5,4.83
EV_004856,Bagmati,2019,January,Forest Fire,5,2.15
EV_077640,Bagmati,2024,June,Dust Storm,5,2.84
EV_057584,Bagmati,2023,March,Dust Storm,5,1.15
EV_018851,Bagmati,2021,November,Construction,5,4.79
EV_008682,Bagmati,2019,October,Dust Storm,5,0.93
EV_053673,Bagmati,2025,February,Forest Fire,5,2.73
EV_085050,Bagmati,2025,June,Crop Burning,5,2.76
EV_007812,Bagmati,2021,May,Factory Emission,5,4.04
EV_043370,Bagmati,2023,September,Dust Storm,5,0.96
EV_076860,Bagmati,2023,November,Dust Storm,5,2.22
EV_009216,Bagmati,2025,January,Construction,5,0.33
EV_084088,Bagmati,2020,August,Crop Burning,5,4.85
EV_016753,Bagmati,2023,July,Crop Burning,5,0.14
EV_070442,Bagmati,2025,January,Crop Burning,5,2.48
EV_076570,Bagmati,2019,January,Construction,5,1.72
EV_004291,Bagmati,2025,September,Construction,5,0.16
EV_054473,Bagmati,2022,January,Factory Emission,5,2.35
EV_029731,Bagmati,2019,November,Construction,5,2.62
EV_067661,Bagmati,2022,March,Forest Fire,5,4.91
EV_032424,Bagmati,2022,February,Crop Burning,5,4.65
EV_019502,Bagmati,2026,April,Dust Storm,5,0.75
EV_036889,Bagmati,2023,February,Factory Emission,5,0.57
EV_068388,Bagmati,2022,October,Crop Burning,5,2.06
EV_064405,Bagmati,2024,January,Construction,5,0.93
EV_011963,Bagmati,2024,March,Crop Burning,5,3.26
EV_056410,Bagmati,2026,January,Forest Fire,5,1.64
EV_078289,Bagmati,2023,November,Factory Emission,5,0.11
EV_093903,Bagmati,2019,November,Factory Emission,5,1.7
EV_061090,Bagmati,2021,October,Construction,5,3.13
EV_070606,Bagmati,2020,August,Dust Storm,5,4.35
EV_058371,Bagmati,2019,January,Construction,5,4.48
EV_032567,Bagmati,2020,May,Construction,5,4.27
EV_074370,Bagmati,2026,March,Crop Burning,5,2.03
EV_086997,Bagmati,2026,February,Crop Burning,5,3.36
EV_084734,Bagmati,2022,April,Crop Burning,5,2.42
EV_040190,Bagmati,2026,April,Construction,5,3.79
EV_022732,Bagmati,2025,May,Dust Storm,5,3.79
EV_082943,Bagmati,2019,May,Factory Emission,5,4.62
EV_075330,Bagmati,2024,February,Dust Storm,5,1.29
EV_076551,Bagmati,2020,March,Factory Emission,5,2.4
EV_083350,Bagmati,2022,August,Crop Burning,5,4.22
EV_006364,Bagmati,2020,September,Dust Storm,5,3.69
EV_014290,Bagmati,2025,August,Dust Storm,5,4.05
EV_030427,Bagmati,2025,August,Construction,5,4.26
EV_038054,Bagmati,2022,March,Crop Burning,5,3.64
EV_092109,Bagmati,2024,December,Crop Burning,5,3.56
EV_095633,Bagmati,2026,September,Dust Storm,5,1.58
EV_039119,Bagmati,2021,April,Crop Burning,5,4.16
EV_008333,Bagmati,2026,July,Crop Burning,5,4.62
EV_053793,Bagmati,2020,October,Factory Emission,5,3.6
EV_043186,Bagmati,2024,April,Factory Emission,5,4.04
EV_005742,Bagmati,2020,August,Forest Fire,5,2.86
EV_007543,Bagmati,2020,March,Forest Fire,5,3.52
EV_010236,Bagmati,2021,April,Construction,5,1.23
EV_088083,Bagmati,2021,January,Construction,5,0.68
EV_086375,Bagmati,2021,July,Factory Emission,5,4.57
EV_077169,Bagmati,2020,May,Factory Emission,5,3.82
EV_009670,Bagmati,2019,July,Crop Burning,5,1.68
EV_078857,Bagmati,2023,September,Factory Emission,5,1.73
EV_081723,Bagmati,2019,March,Factory Emission,5,0.76
EV_011912,Bagmati,2026,November,Forest Fire,5,2.77
EV_049638,Bagmati,2022,October,Forest Fire,5,1.3
EV_042324,Bagmati,2021,January,Construction,5,0.6
EV_007515,Bagmati,2025,May,Crop Burning,5,3.83
EV_077401,Bagmati,2021,March,Factory Emission,5,1.13
EV_017725,Bagmati,2023,January,Construction,5,1.22
EV_009399,Bagmati,2023,May,Crop Burning,5,2.53
EV_043478,Bagmati,2020,July,Factory Emission,5,0.38
EV_080949,Bagmati,2022,May,Forest Fire,5,2.12
EV_039574,Bagmati,2019,July,Dust Storm,5,1.39
EV_093460,Bagmati,2024,August,Forest Fire,5,2.64
EV_045415,Bagmati,2022,July,Forest Fire,5,0.72
EV_011462,Bagmati,2025,September,Factory Emission,5,3.95
EV_083330,Bagmati,2023,December,Crop Burning,5,2.4
EV_088742,Bagmati,2019,March,Construction,5,1.45
EV_085284,Bagmati,2019,January,Construction,5,2.09
EV_028861,Bagmati,2026,December,Factory Emission,5,0.5
EV_030279,Bagmati,2022,June,Crop Burning,5,2.27
EV_050955,Bagmati,2022,April,Dust Storm,5,3.84
EV_087542,Bagmati,2023,June,Factory Emission,5,3.7
EV_066151,Bagmati,2023,May,Crop Burning,5,3.18
EV_023303,Bagmati,2023,March,Forest Fire,5,3.47
EV_002434,Bagmati,2024,September,Forest Fire,5,0.9
EV_079244,Bagmati,2024,August,Forest Fire,5,3.36
EV_025386,Bagmati,2022,July,Factory Emission,5,4.5
EV_050025,Bagmati,2021,January,Dust Storm,5,4.01
EV_019350,Bagmati,2025,August,Factory Emission,5,1.48
EV_043970,Bagmati,2019,March,Dust Storm,5,0.74
EV_067475,Bagmati,2021,May,Construction,5,4.36
EV_040339,Bagmati,2020,June,Construction,5,0.6
EV_076896,Bagmati,2021,May,Crop Burning,5,1.42
EV_080395,Bagmati,2024,September,Forest Fire,5,4.37
EV_056128,Bagmati,2023,December,Dust Storm,5,3.75
EV_080179,Bagmati,2025,April,Crop Burning,5,2.32
EV_063132,Bagmati,2026,March,Forest Fire,5,1.37
EV_045569,Bagmati,2023,January,Crop Burning,5,2.59
EV_048243,Bagmati,2021,December,Construction,5,4.93
EV_002287,Bagmati,2023,November,Factory Emission,5,3.87
EV_062101,Bagmati,2024,April,Construction,5,2.1
EV_035964,Bagmati,2021,July,Crop Burning,5,4.4
EV_039636,Bagmati,2025,April,Crop Burning,5,1.71
EV_043490,Bagmati,2020,April,Forest Fire,5,2.85
EV_096576,Bagmati,2022,June,Construction,5,2.4
EV_097827,Bagmati,2024,August,Crop Burning,5,1.92
EV_023090,Bagmati,2021,June,Crop Burning,5,2.23
EV_054091,Bagmati,2019,October,Forest Fire,5,4.25
EV_047143,Bagmati,2026,December,Crop Burning,5,4.09
EV_055821,Bagmati,2020,August,Crop Burning,5,4.91
EV_013498,Bagmati,2020,October,Dust Storm,5,4.98
EV_061899,Bagmati,2026,November,Factory Emission,5,2.65
EV_090087,Bagmati,2024,March,Crop Burning,5,1.82
EV_042854,Bagmati,2026,January,Forest Fire,5,4.84
EV_094534,Bagmati,2026,March,Dust Storm,5,3.47
EV_008242,Bagmati,2019,March,Forest Fire,5,2.31
EV_094645,Bagmati,2025,January,Dust Storm,5,3.5
EV_020683,Bagmati,2025,August,Crop Burning,5,3.84
EV_011975,Bagmati,2019,June,Factory Emission,5,3.84
EV_076981,Bagmati,2022,February,Construction,5,2.57
EV_011441,Bagmati,2023,January,Dust Storm,5,3.16
EV_037109,Bagmati,2021,July,Forest Fire,5,4.35
EV_068895,Bagmati,2024,November,Dust Storm,5,2.7
EV_025949,Bagmati,2019,March,Crop Burning,5,4.1
EV_072181,Bagmati,2026,January,Construction,5,1.13
EV_081309,Bagmati,2026,July,Construction,5,4.44
EV_047661,Bagmati,2019,September,Dust Storm,5,0.97
EV_004993,Bagmati,2026,December,Factory Emission,5,3.59
EV_045171,Bagmati,2021,September,Forest Fire,5,0.37
EV_058297,Bagmati,2020,February,Crop Burning,5,4.28
EV_014602,Bagmati,2026,March,Forest Fire,5,4.93
EV_069844,Bagmati,2020,August,Crop Burning,5,1.72
EV_035248,Bagmati,2023,July,Factory Emission,5,2.72
EV_033028,Bagmati,2022,December,Construction,5,4.47
EV_019881,Bagmati,2020,February,Forest Fire,5,1.22
EV_096489,Bagmati,2023,June,Crop Burning,5,0.78
EV_029770,Bagmati,2024,July,Dust Storm,5,3.9
EV_064615,Bagmati,2021,July,Construction,5,1.12
EV_083296,Bagmati,2020,June,Factory Emission,5,4.02
EV_068487,Bagmati,2023,December,Factory Emission,5,3.58
EV_087667,Bagmati,2025,October,Construction,5,2.5
EV_073736,Bagmati,2024,November,Crop Burning,5,3.1
EV_047460,Bagmati,2020,June,Crop Burning,5,1.18
EV_008398,Bagmati,2020,October,Forest Fire,5,3.56
EV_077747,Bagmati,2022,June,Forest Fire,5,1.38
EV_060710,Bagmati,2021,November,Dust Storm,5,0.22
EV_099260,Bagmati,2023,December,Dust Storm,5,4.61
EV_015331,Bagmati,2022,May,Factory Emission,5,2.67
EV_014157,Bagmati,2022,February,Crop Burning,5,3.4
EV_080984,Bagmati,2023,October,Construction,5,2.64
EV_069711,Bagmati,2026,September,Factory Emission,5,3.67
EV_005117,Bagmati,2026,July,Dust Storm,5,4.37
EV_029589,Bagmati,2024,July,Construction,5,3.49
EV_047462,Bagmati,2022,August,Construction,5,4.74
EV_005949,Bagmati,2019,September,Factory Emission,5,1.91
EV_016183,Bagmati,2024,July,Dust Storm,5,1.13
EV_051708,Bagmati,2022,October,Factory Emission,5,0.16
EV_029695,Bagmati,2026,April,Construction,5,3.71
EV_018420,Bagmati,2019,April,Construction,5,0.28
EV_082063,Bagmati,2023,September,Factory Emission,5,4.25
EV_045505,Bagmati,2019,December,Construction,5,1.91
EV_099477,Bagmati,2023,April,Forest Fire,5,2.67
EV_015038,Bagmati,2023,October,Construction,5,2.23
EV_065122,Bagmati,2024,January,Dust Storm,5,4.88
EV_088534,Bagmati,2024,May,Factory Emission,5,4.08
EV_008854,Bagmati,2019,April,Construction,5,1.48
EV_002883,Bagmati,2023,December,Forest Fire,5,4.38
EV_094157,Bagmati,2019,July,Factory Emission,5,4.53
EV_097337,Bagmati,2023,March,Factory Emission,5,0.43
EV_008327,Bagmati,2021,June,Dust Storm,5,2.27
EV_091232,Bagmati,2022,November,Crop Burning,5,1.75
EV_076846,Bagmati,2022,February,Dust Storm,5,1.6
EV_008068,Bagmati,2023,November,Crop Burning,5,1.42
EV_031665,Bagmati,2024,April,Dust Storm,5,2.09
EV_081136,Bagmati,2024,February,Factory Emission,5,3.35
EV_003074,Bagmati,2021,October,Forest Fire,5,4.53
EV_093509,Bagmati,2023,May,Crop Burning,5,1.93
EV_064797,Bagmati,2020,September,Crop Burning,5,2.81
EV_084345,Bagmati,2024,December,Dust Storm,5,1.46
EV_029775,Bagmati,2023,July,Forest Fire,5,2.34
EV_014884,Bagmati,2026,July,Dust Storm,5,2.76
EV_022177,Bagmati,2024,February,Construction,5,1.8
EV_080683,Bagmati,2019,April,Factory Emission,5,0.7
EV_043828,Bagmati,2022,May,Forest Fire,5,1.87
EV_043197,Bagmati,2025,November,Construction,5,3.87
EV_071534,Bagmati,2022,January,Crop Burning,5,2.69
EV_095221,Bagmati,2019,August,Dust Storm,5,2.68
EV_007199,Bagmati,2019,November,Factory Emission,5,4.03
EV_014674,Bagmati,2023,December,Forest Fire,5,2.37
EV_078713,Bagmati,2025,February,Factory Emission,5,1.97
EV_054599,Bagmati,2024,November,Factory Emission,5,3.61
EV_018554,Bagmati,2024,November,Crop Burning,5,1.07
EV_054005,Bagmati,2024,January,Factory Emission,5,4.3
EV_040903,Bagmati,2022,January,Dust Storm,5,4.21
EV_041076,Bagmati,2019,October,Construction,5,0.21
EV_050491,Bagmati,2022,April,Crop Burning,5,3.96
EV_070145,Bagmati,2024,November,Crop Burning,5,2.85
EV_003695,Bagmati,2019,November,Construction,5,1.54
EV_090274,Bagmati,2019,October,Dust Storm,5,2.91
EV_054710,Bagmati,2026,April,Crop Burning,5,0.51
EV_074151,Bagmati,2024,August,Forest Fire,5,1.65
EV_089062,Bagmati,2021,May,Forest Fire,5,3.19
EV_036690,Bagmati,2019,March,Crop Burning,5,4.28
EV_018458,Bagmati,2023,May,Factory Emission,5,1.75
EV_069743,Bagmati,2022,July,Forest Fire,5,1.07
EV_044585,Bagmati,2021,March,Factory Emission,5,4.35
EV_047953,Bagmati,2020,October,Forest Fire,5,4.94
EV_041524,Bagmati,2023,April,Crop Burning,5,4.35
EV_018403,Bagmati,2020,March,Dust Storm,5,0.94
EV_012262,Bagmati,2020,July,Dust Storm,5,1.96
EV_029186,Bagmati,2026,December,Forest Fire,5,4.1
EV_007237,Bagmati,2023,May,Forest Fire,5,1.04
EV_095000,Bagmati,2020,April,Factory Emission,5,2.81
EV_056599,Bagmati,2019,March,Forest Fire,5,1.22
EV_001243,Bagmati,2020,May,Factory Emission,5,3.08
EV_014644,Bagmati,2021,March,Forest Fire,5,0.17
EV_063345,Bagmati,2021,March,Forest Fire,5,2.38
EV_099276,Bagmati,2021,August,Forest Fire,5,1.75
EV_070255,Bagmati,2026,November,Forest Fire,5,3.91
EV_013922,Bagmati,2023,February,Dust Storm,5,4.55
EV_049401,Bagmati,2021,March,Dust Storm,5,4.28
EV_082900,Bagmati,2022,November,Dust Storm,5,0.39
EV_092728,Bagmati,2021,April,Factory Emission,5,0.76
EV_017337,Bagmati,2025,August,Construction,5,3.43
EV_033555,Bagmati,2025,June,Dust Storm,5,2.13
EV_074622,Bagmati,2023,October,Factory Emission,5,3.57
EV_001287,Bagmati,2022,April,Forest Fire,5,5.0
EV_015556,Bagmati,2024,August,Forest Fire,5,2.82
EV_078287,Bagmati,2022,September,Dust Storm,5,0.68
EV_021224,Bagmati,2022,February,Factory Emission,5,0.5
EV_011495,Bagmati,2019,December,Forest Fire,5,4.92
EV_065365,Bagmati,2024,September,Dust Storm,5,4.99
EV_035048,Bagmati,2022,July,Crop Burning,5,0.44
EV_018309,Bagmati,2022,September,Factory Emission,5,2.65
EV_038362,Bagmati,2019,July,Dust Storm,5,0.99
EV_030051,Bagmati,2026,May,Forest Fire,5,1.33
EV_071122,Bagmati,2024,May,Factory Emission,5,2.76
EV_023774,Bagmati,2019,August,Crop Burning,5,0.57
EV_091741,Bagmati,2019,August,Factory Emission,5,1.08
EV_048886,Bagmati,2021,December,Factory Emission,5,1.3
EV_049991,Bagmati,2026,June,Forest Fire,5,2.41
EV_021964,Bagmati,2025,December,Construction,5,3.86
EV_050365,Bagmati,2020,July,Factory Emission,5,4.91
EV_005408,Bagmati,2019,December,Forest Fire,5,1.17
EV_029303,Bagmati,2026,June,Dust Storm,5,3.51
EV_022944,Bagmati,2023,May,Construction,5,0.89
EV_077900,Bagmati,2021,August,Forest Fire,5,3.31
EV_015812,Bagmati,2019,June,Dust Storm,5,4.31
EV_055057,Bagmati,2026,August,Factory Emission,5,4.34
EV_080766,Bagmati,2020,October,Dust Storm,5,4.8
EV_047415,Bagmati,2019,March,Forest Fire,5,0.74
EV_021122,Bagmati,2019,May,Dust Storm,5,4.78
EV_019478,Bagmati,2023,March,Forest Fire,5,2.85
EV_098946,Bagmati,2025,October,Forest Fire,5,0.35
EV_095862,Bagmati,2022,April,Construction,5,1.85
EV_080380,Bagmati,2019,April,Dust Storm,5,1.38
EV_059607,Bagmati,2024,July,Factory Emission,5,3.27
EV_055880,Bagmati,2024,December,Forest Fire,5,4.8
EV_054280,Bagmati,2021,July,Dust Storm,5,2.09
EV_053585,Bagmati,2022,August,Factory Emission,5,3.82
EV_064366,Bagmati,2023,October,Factory Emission,5,3.33
